region,source,image,l_mean,l_median,l_mode,l_max,l_min,l_skew,l_kurt,a_mean,a_median,a_mode,a_max,a_min,a_skew,a_kurt,b_mean,b_median,b_mode,b_max,b_min,b_skew,b_kurt
China,China_Daily,img_77.jpg,181.89398193359375,194.0,238,255,6,-0.7569962214716507,-0.09774091573782062,131.16375732421875,131.0,132,166,118,0.792232622081536,3.207131275010144,149.32659912109375,152.0,160,194,116,-0.3694878403773397,-0.46294871518942493
China,China_Daily,img_88.jpg,119.83978271484375,101.0,204,230,0,0.19099141206912895,-1.3399847668875107,127.2249755859375,128.0,128,136,118,-0.48839559521888276,-0.03407568287828866,125.6092529296875,128.0,128,142,106,-0.40466440849952534,-0.8211568985105577
China,China_Daily,img_91.jpg,154.193115234375,178.0,241,254,0,-0.6162706706677381,-0.9017702372228409,131.44903564453125,130.0,130,164,112,1.5222206675832275,3.2545074359657624,140.81512451171875,141.0,138,187,62,-1.6030340067203532,5.302390083379349
China,China_Daily,img_85.jpg,164.9066162109375,172.0,253,255,8,-0.21853468509238852,-1.347579688922698,132.23895263671875,131.0,128,182,110,1.2616461173290312,4.23003325256942,139.26080322265625,134.0,129,188,109,0.8011371750371835,-0.32108242982204294
China,China_Daily,img_52.jpg,179.48284912109375,192.0,229,255,0,-0.7448607288999269,-0.21651110132196472,124.2991943359375,125.0,128,183,108,2.000531190593307,10.008345009155565,125.7767333984375,125.0,126,175,113,1.6441531533381082,3.962293614230367
China,China_Daily,img_46.jpg,174.326904296875,181.0,255,255,19,-0.34770788516540363,-1.1588639990415865,125.59808349609375,126.0,128,156,105,0.019416156997214468,1.7131502362445117,119.72540283203125,123.0,128,146,80,-0.9551918767889619,0.39975510857994756
China,China_Daily,img_47.jpg,127.7652587890625,125.0,135,254,6,0.38614023940645925,-0.5470309977025587,155.023681640625,150.0,191,196,118,0.35349140469642376,-1.2150513669878702,123.81121826171875,133.0,58,186,52,-0.4974197856939375,-0.9994791967564423
China,China_Daily,img_53.jpg,93.61724853515625,79.0,42,255,29,1.3751095934412871,0.8458916293800178,127.099853515625,126.0,126,167,110,1.7537142596755797,6.235733186286007,125.9166259765625,129.0,131,158,93,-0.9568328520101019,0.7341595666663281
China,China_Daily,img_84.jpg,147.973876953125,141.0,228,255,2,-0.10440133698630669,-1.5617106583739777,136.6727294921875,133.0,131,200,113,2.2474233765608838,6.610262836989207,136.11541748046875,134.0,129,193,64,-0.8423543343504647,2.4880068416040073
China,China_Daily,img_90.jpg,128.7373046875,130.0,3,255,0,-0.18102560496846246,-0.7468533293892419,138.877685546875,138.0,130,199,112,1.1998132648892497,4.787137242635128,149.42669677734375,150.0,164,194,67,-0.3714501640318123,1.5352466669061275
China,China_Daily,img_86.jpg,133.3426513671875,134.0,219,253,0,-0.22152348536775496,-1.3402406760143366,142.8568115234375,134.0,132,199,115,1.4274797094839056,1.0106647197391414,139.66046142578125,135.0,177,184,59,-0.41410360823883496,0.013012646187538834
China,China_Daily,img_92.jpg,109.17816162109375,91.0,242,255,0,0.6144750331659901,-0.8350730446481771,127.72015380859375,128.0,128,151,108,-0.9485948128621222,2.2137884087523387,128.73773193359375,128.0,129,157,94,0.3859055859985705,2.3206776150458275
China,China_Daily,img_45.jpg,118.744384765625,144.0,159,245,1,-0.7856374921513108,-0.7019519328104797,126.9859619140625,127.0,122,157,107,0.6577847196246741,0.6835988120650733,123.44769287109375,124.0,110,164,109,0.7094777783600542,0.09355296185389728
China,China_Daily,img_51.jpg,104.74945068359375,99.0,192,227,0,0.06722245911886808,-1.4111998679130884,128.406005859375,128.0,128,149,116,0.9238573872528018,9.356752408070248,127.62689208984375,128.0,124,156,94,-0.3004330215509767,7.521410705930924
China,China_Daily,img_79.jpg,163.995361328125,213.0,224,252,17,-0.5125953526777832,-1.406963891904861,133.80279541015625,128.0,128,201,92,2.2099304745748913,8.359880637278204,135.43170166015625,132.0,132,183,56,-1.2513258358763486,3.0210108131714515
China,China_Daily,img_78.jpg,150.63006591796875,149.0,223,252,1,-0.3843497772440273,-0.9298096944581964,143.9425048828125,134.0,128,200,114,1.2833772654920168,0.33637339963638,156.8046875,157.0,200,205,51,-0.8062486304101281,0.8554948526576993
China,China_Daily,img_50.jpg,128.72174072265625,135.0,137,255,2,-0.6495220556194302,3.48528428268572,149.38641357421875,148.0,148,173,112,0.20223233267436994,0.22129169397518167,93.53826904296875,61.0,60,176,55,0.7187265786891222,-1.229248799646206
China,China_Daily,img_44.jpg,112.99810791015625,110.0,208,225,0,-0.04761063261320394,-1.6830792580805045,128.7501220703125,127.0,126,151,115,0.952217605742376,0.8857169809318317,127.97930908203125,129.0,130,153,97,-0.7813297613123961,1.0839716343463923
China,China_Daily,img_93.jpg,119.2799072265625,111.0,253,255,0,0.12830742085275076,-1.5803250667222173,132.3662109375,130.0,128,186,110,2.4026919680260246,7.0425751548287945,126.04803466796875,126.0,128,168,91,0.09317358512834727,1.8070973304957691
China,China_Daily,img_87.jpg,113.37548828125,124.0,9,246,0,-0.04774542154975509,-1.2209441014365086,131.2415771484375,128.0,128,187,101,1.614509475618826,4.054894749128564,133.5633544921875,133.0,138,201,62,0.1652132429042115,2.7544798995596276
China,China_Daily,img_83.jpg,137.73199462890625,131.0,220,243,2,-0.06525220668059922,-1.231814554601077,129.139892578125,129.0,127,137,124,0.6333988525230917,-0.48268797277544895,127.66455078125,128.0,122,140,119,0.24715096637882913,-1.1294238408662116
China,China_Daily,img_97.jpg,90.43994140625,95.0,97,215,0,-0.28491721964994715,-0.6314576161434928,136.23724365234375,136.0,128,160,122,0.6480643548657503,-0.4754305820505351,121.73504638671875,124.0,90,163,84,0.011061821675844968,-1.3139721938014133
China,China_Daily,img_68.jpg,84.8671875,90.0,1,243,0,0.24320434701743077,-1.0490667582431479,129.07464599609375,128.0,128,178,111,3.746314636214086,21.095608001073803,128.6490478515625,128.0,126,163,89,0.004424243672462114,3.6809526586015915
China,China_Daily,img_40.jpg,111.84820556640625,121.0,36,254,2,0.07804302441283206,-1.2973899460628622,133.5020751953125,130.0,130,201,113,2.3656565659837674,6.3659155235556035,132.78271484375,129.0,124,200,74,0.4177527929408496,0.4168583572935467
China,China_Daily,img_54.jpg,105.945068359375,112.0,112,253,0,-0.03208744150518591,0.2071409679762115,129.46246337890625,130.0,134,138,114,-0.4527396133778045,-0.7088071287031519,111.91375732421875,98.0,94,152,91,0.4276062733802862,-1.6521933383325544
China,China_Daily,img_55.jpg,136.87017822265625,144.0,0,255,0,-0.44920709324544356,-0.6365158154202666,129.0751953125,128.0,128,158,98,0.8908394800941766,9.956863644363391,137.4075927734375,136.0,128,164,101,-0.035065374781136006,-0.04655315074765953
China,China_Daily,img_41.jpg,97.6392822265625,104.0,8,255,0,0.03178766498753112,-0.7279373144514403,129.46685791015625,129.0,130,155,86,-0.9762514975835228,26.34341679157018,129.85455322265625,129.0,125,196,95,0.513682894477744,5.034707968040937
China,China_Daily,img_69.jpg,79.8466796875,61.0,9,254,2,0.9652989986899567,0.053962832380480386,135.628662109375,131.0,128,191,103,1.4491892784436857,2.707457891285947,129.416259765625,130.0,133,205,63,0.2941487293713347,1.8504967267048151
China,China_Daily,img_96.jpg,165.9759521484375,197.0,206,253,1,-0.9725573442275925,-0.5135662704624844,128.52764892578125,128.0,128,181,110,5.688198401318205,69.24089995660574,128.02850341796875,128.0,127,204,84,2.4830651684774128,12.507090015966371
China,China_Daily,img_82.jpg,121.36737060546875,125.0,126,254,0,-0.21458423642723576,-0.7425216105863277,129.13909912109375,129.0,128,162,103,0.6504241984464941,5.111082779717586,131.54022216796875,131.0,131,194,97,2.917479729782868,14.14775968662024
China,China_Daily,img_94.jpg,77.046142578125,64.0,27,242,0,0.7122139919702835,-0.3267205780402209,131.72906494140625,131.0,130,153,114,1.7080914101888411,4.996791497355687,128.79034423828125,130.0,125,150,70,-1.8856391069013656,7.527728741144223
China,China_Daily,img_80.jpg,155.27716064453125,142.0,253,255,11,0.07105165325315012,-1.5212126552955518,129.436767578125,128.0,128,160,116,1.4088039652149413,6.128758460984015,131.54107666015625,130.0,128,162,99,0.41319447238566814,2.890925961540524
China,China_Daily,img_57.jpg,108.99920654296875,107.0,1,254,0,0.23321631744176674,-0.6435655613369575,134.4197998046875,129.0,128,167,109,0.9491163046736852,-0.207871349841668,103.92193603515625,114.0,126,164,61,-0.2040274041952049,-1.5681206373650358
China,China_Daily,img_43.jpg,107.46484375,89.0,54,255,17,0.7085357424726402,-0.6164286914422124,129.3721923828125,127.0,126,190,107,2.521909281708808,8.256662402005837,142.3387451171875,140.0,131,182,125,0.928611673449145,0.5383398212177228
China,China_Daily,img_42.jpg,87.9541015625,76.0,33,254,0,0.7429773403104738,-0.20465870739793957,129.70819091796875,129.0,128,156,108,0.3068481416692006,2.3084114462156515,117.0257568359375,119.0,125,183,67,0.441844077269984,1.690355641278324
China,China_Daily,img_56.jpg,93.86834716796875,88.0,80,255,0,0.5227681710020317,-0.33972143199090477,137.60272216796875,137.0,130,170,122,0.9861348484502916,1.705323514012755,126.20318603515625,123.0,126,180,71,0.576348314911104,-0.2552239274348618
China,China_Daily,img_81.jpg,99.89520263671875,83.0,33,239,0,0.40510649669608956,-1.1475488749942262,131.25054931640625,131.0,130,153,116,0.8272450834901941,3.967680341324365,136.6680908203125,137.0,122,162,116,-0.19769937165847398,-0.8425406657511938
China,China_Daily,img_95.jpg,95.13470458984375,100.0,1,233,0,-0.04053310209760629,-1.398055255223023,132.63604736328125,130.0,128,161,121,1.800772902746167,3.2619007736127204,140.70068359375,143.0,128,174,106,-0.14019536551082523,-0.94611346674629
China,China_Daily,img_31.jpg,136.06536865234375,139.0,133,255,1,-0.3682913317492156,-1.1806154186412747,144.1728515625,130.0,128,196,120,1.1903885809408987,-0.2954079841473414,133.55120849609375,128.0,128,180,57,-0.3256356558188079,1.755765418570121
China,China_Daily,img_25.jpg,140.49310302734375,161.0,183,255,0,-0.6123618322261346,-0.22250953261068007,125.90899658203125,127.0,128,176,101,1.4297016919729952,9.507765308887462,122.8856201171875,127.0,129,147,97,-0.10998374809497706,-1.2546734733243414
China,China_Daily,img_19.jpg,76.80706787109375,57.0,9,250,0,0.9870800267858179,-0.1842364448211664,131.83935546875,130.0,128,164,104,0.27377903065049114,-0.8006274097840453,131.73486328125,135.0,133,195,71,-0.2213505631455079,-0.4606980015178297
China,China_Daily,img_8.jpg,147.40167236328125,140.0,225,255,1,0.039931570856290725,-1.478622970373486,129.431640625,129.0,128,150,114,1.1099345764253155,3.0957755645659857,129.04913330078125,129.0,128,157,102,0.8116760368271548,3.8311675472211606
China,China_Daily,img_9.jpg,134.825927734375,118.0,255,255,8,0.3135560118703786,-1.2859059987315586,129.98052978515625,128.0,128,162,112,2.0817249568672325,7.364333305801468,132.10980224609375,130.0,129,182,110,2.951263034930293,11.995250126656579
China,China_Daily,img_18.jpg,118.98748779296875,124.0,12,254,0,-0.13651366230032277,-0.8436254941153174,126.3026123046875,128.0,128,135,113,-1.7756893194666026,2.5040866843309146,132.275390625,129.0,128,166,103,1.295803686858746,1.3625457570576422
China,China_Daily,img_24.jpg,117.44915771484375,134.0,7,224,0,-0.38639791827594994,-1.33875989962142,136.99554443359375,131.0,128,189,114,1.7349605093484641,2.1133236173652756,123.67840576171875,126.0,126,168,72,-0.3276464776208627,-0.735896437441895
China,China_Daily,img_30.jpg,165.6776123046875,191.0,245,254,2,-1.0199493552030865,-0.3085750011599413,129.0762939453125,129.0,130,144,111,0.400026947969892,0.6954342223215648,113.8345947265625,114.0,105,159,82,0.36281104757926336,0.22941659728701325
China,China_Daily,img_26.jpg,91.01153564453125,73.0,6,255,0,0.7003419441241678,-0.395668917610716,141.3997802734375,136.0,136,195,114,1.815649897071828,2.4659906806045546,122.89227294921875,117.0,117,195,34,-0.19758844679163384,3.466487938958571
China,China_Daily,img_32.jpg,95.98199462890625,77.0,61,255,24,1.2176320439208796,0.73691619178476,128.619384765625,127.0,127,154,114,1.7920129966717235,4.994284589110232,131.75555419921875,131.0,131,167,115,1.7991692644047959,5.666730676723743
China,China_Daily,img_33.jpg,85.23211669921875,73.0,72,242,0,1.3047292851385022,1.2476765854940544,143.567138671875,141.0,141,205,118,2.3210772439930563,7.541754713002094,108.94891357421875,102.0,100,200,38,1.1264488980502327,1.744068772735086
China,China_Daily,img_27.jpg,131.6461181640625,150.0,191,255,0,-0.6255667457229166,-0.7761505183472996,130.70721435546875,130.0,130,152,114,1.4250426615050984,5.488957821374983,145.0303955078125,145.0,126,179,118,0.24772533910190553,-0.8599104268927134
China,China_Daily,img_23.jpg,185.0032958984375,226.0,236,248,2,-1.1544737851423572,-0.36522683104773934,124.50152587890625,122.0,122,170,115,2.70601649031341,7.2517148727098935,120.418701171875,117.0,116,159,94,0.8326311498466303,0.0828712937917846
China,China_Daily,img_37.jpg,96.67724609375,95.0,159,230,0,0.04371821791579475,-1.0782302787462603,136.2501220703125,133.0,128,175,119,0.7016260351141645,-0.5933669904359857,132.91082763671875,132.0,125,159,105,-0.1412128393771421,-0.6911661344984696
China,China_Daily,img_36.jpg,111.184326171875,113.0,148,240,2,-0.10399670168891603,-1.24659542903965,132.535888671875,129.0,128,162,122,1.378342689378312,0.7697436648249774,112.9407958984375,117.0,118,159,69,-0.33288464260064715,-0.27318526064338666
China,China_Daily,img_22.jpg,117.5604248046875,108.0,237,251,0,0.2323973655648248,-1.175718891320725,134.369873046875,133.0,130,196,115,3.5558342853617253,17.341810543450443,138.97564697265625,138.0,127,186,90,0.3470560109086093,-0.5355795752876462
China,China_Daily,img_34.jpg,114.20111083984375,116.0,38,254,5,0.22762888240619536,-1.011120953376741,133.60772705078125,131.0,127,188,96,2.036960582167111,6.017946699268595,131.02862548828125,131.0,131,181,91,0.1499608321226689,2.353257508493244
China,China_Daily,img_20.jpg,89.0826416015625,66.0,8,241,0,0.43794508228370277,-1.2919686758754891,132.65771484375,132.0,132,159,115,0.9414001715142841,2.7590665947244988,138.046630859375,139.0,138,168,104,-0.6855179115813562,0.9368747118022447
China,China_Daily,img_21.jpg,101.19183349609375,100.0,97,255,0,0.45149383538468507,0.13942352264804247,128.16278076171875,128.0,128,139,112,-1.119144358089216,8.441416626138377,125.7384033203125,126.0,125,140,90,-1.7065105198994666,9.284085501375134
China,China_Daily,img_35.jpg,76.18695068359375,60.0,7,255,0,0.9764538497327239,0.06676313255456368,136.69390869140625,132.0,128,167,117,0.7246014740856989,-0.9626937039737715,137.70269775390625,132.0,130,189,106,0.5590080150442247,-0.5538720737545093
China,People's_Daily,img_10.jpg,111.413818359375,105.0,2,255,0,0.09139810344075666,-1.3267691511116897,132.089599609375,132.0,130,148,116,-0.04374337535529527,-0.5797711830579337,140.93206787109375,141.0,141,168,100,-0.0993958650292038,-0.4405591893347012
China,People's_Daily,img_38.jpg,127.55694580078125,137.0,197,255,3,-0.09799886284969851,-1.2050193010266617,132.1446533203125,129.0,128,188,116,1.540300777371842,3.3564164319594374,130.37579345703125,127.0,122,196,65,0.306825076744946,1.4723574725659674
China,People's_Daily,img_1.jpg,124.91668701171875,129.0,191,255,0,-0.16248278773264851,-1.148453984662924,130.58148193359375,130.0,128,163,119,1.844526079763516,5.615169776665526,149.61907958984375,147.0,141,186,106,0.41144363613071094,-0.5689378403853755
China,People's_Daily,img_0.jpg,92.3895263671875,102.0,112,233,0,-0.052163321067747764,-0.31803406815634094,129.09283447265625,128.0,128,161,96,3.3420339935113725,21.066500117010293,127.52081298828125,129.0,135,160,88,-0.18907571595516814,0.3331956538564951
China,People's_Daily,img_39.jpg,125.0577392578125,128.0,177,253,0,-0.17440994532477108,-1.004135048185549,129.4195556640625,129.0,129,147,123,2.5966530942782535,9.360495410893066,129.82745361328125,129.0,130,151,108,0.7551472531499309,1.7374319343550155
China,People's_Daily,img_11.jpg,100.73114013671875,89.0,12,253,0,0.2399762434179788,-1.4328348396871433,133.54229736328125,133.0,130,186,120,1.9449792639090042,8.933212692002568,132.4927978515625,131.0,127,170,73,-0.2928548143844495,5.283651200506354
China,People's_Daily,img_13.jpg,129.21380615234375,140.0,2,255,0,-0.2859865911672011,-1.1050732401991412,127.4510498046875,127.0,128,153,112,0.9447927149520537,4.746378852611377,133.01446533203125,132.0,130,200,74,0.9476817137515126,7.521810107244191
China,People's_Daily,img_2.jpg,200.190185546875,232.0,255,255,1,-0.9788011226340899,-0.37927663651342547,127.1915283203125,125.0,128,161,112,1.3584691430541205,1.3292382093901427,127.4473876953125,129.0,129,161,95,-0.36610676667862097,1.7478852068681494
China,People's_Daily,img_3.jpg,55.5174560546875,44.0,12,228,0,0.9842326102273231,0.3933579246007626,128.6473388671875,128.0,128,160,107,-0.7970909284442257,7.086221114726143,129.33990478515625,129.0,129,153,79,-0.9143828944683783,9.757237463475343
China,People's_Daily,img_12.jpg,128.64801025390625,138.0,151,255,0,-0.2039609581600374,-0.7137273302146272,135.66265869140625,131.0,128,188,109,1.9477375290175458,4.607452361244444,131.99835205078125,128.0,125,177,88,0.6313726306693479,0.09373567837691432
China,People's_Daily,img_16.jpg,86.84033203125,79.0,77,231,1,0.7111808702644178,0.2722099388481065,138.25018310546875,139.0,128,168,118,0.5742138255862301,-0.4773522364653022,103.37408447265625,102.0,123,156,62,0.04016517605804719,-1.2609976012993995
China,People's_Daily,img_7.jpg,168.1470947265625,193.0,255,255,0,-0.4513377621540011,-1.3426608867962133,128.0,128.0,128,128,128,,,128.0,128.0,128,128,128,,
China,People's_Daily,img_6.jpg,142.1680908203125,154.0,226,253,1,-0.30556428561504473,-1.3218639784523103,129.4627685546875,129.0,127,197,118,5.762623943457034,59.723982440204175,122.61944580078125,123.0,123,146,93,-0.7993289333055673,3.2261068414965317
China,People's_Daily,img_17.jpg,128.72174072265625,135.0,137,255,2,-0.6495220556194302,3.48528428268572,149.38641357421875,148.0,148,173,112,0.20223233267436994,0.22129169397518167,93.53826904296875,61.0,60,176,55,0.7187265786891222,-1.229248799646206
China,People's_Daily,img_29.jpg,112.567626953125,130.0,9,253,1,-0.2643297401625423,-1.012062474206147,130.248779296875,130.0,128,151,115,0.10913417671596069,-0.5458786156412505,124.47003173828125,120.0,81,198,71,0.5168688628170707,-1.0670178922066005
China,People's_Daily,img_15.jpg,126.71722412109375,129.0,199,248,1,-0.2540308293995142,-1.2653412340262595,129.88623046875,130.0,130,174,90,1.3647810962498375,16.470283191028983,127.6502685546875,128.0,129,183,94,0.877038615667082,6.567174043078667
China,People's_Daily,img_4.jpg,88.04815673828125,73.0,7,255,0,0.5099468358182931,-1.1052535983842555,130.86981201171875,130.0,128,163,117,1.9481411427910535,8.279472640528239,131.85321044921875,130.0,130,161,101,0.5778353399177059,0.5178512166097047
China,People's_Daily,img_5.jpg,144.84552001953125,138.0,209,255,0,-0.1131853317354741,-1.2883853882035905,125.60089111328125,128.0,128,154,100,-1.1590311558874358,0.8407510732740096,125.14508056640625,124.0,118,183,76,-0.28450596726500055,1.5313738667247998
China,People's_Daily,img_28.jpg,128.684326171875,128.0,97,253,3,0.06051099734165509,0.26947299930547786,140.99102783203125,141.0,141,183,114,0.9377901040772129,1.385789687636053,134.41741943359375,130.0,129,193,82,0.8877121712594506,2.1564974236183776
China,People's_Daily,img_98.jpg,95.703369140625,85.0,2,250,0,0.28045094196052056,-1.0459217858464323,134.0067138671875,132.0,130,165,110,0.6238719962111946,-0.05853292472082838,136.4599609375,137.0,126,173,69,-1.2098320994620764,4.174441776224096
China,People's_Daily,img_73.jpg,142.4122314453125,135.0,106,255,0,0.15473506652006075,-0.9472429545593881,138.26861572265625,131.0,128,183,115,1.1094998186849996,0.15418020728287996,133.3056640625,129.0,127,205,72,0.9600793436051841,6.271387349984174
China,People's_Daily,img_67.jpg,136.82586669921875,145.0,180,251,1,-0.07983924004846317,-1.124860840131597,129.40716552734375,129.0,130,150,121,1.5990957668215038,16.527197909250265,123.55426025390625,124.0,125,140,92,-0.6793643811776826,4.3189571257303285
China,People's_Daily,img_66.jpg,83.05938720703125,88.0,14,255,0,0.3211228891439854,-0.7993128394250015,131.7840576171875,130.0,128,162,119,1.5979284651401002,2.355336842060167,131.93914794921875,130.0,130,169,104,1.0424731301792947,1.2940971028825006
China,People's_Daily,img_72.jpg,155.0875244140625,167.0,238,253,2,-0.45875215498118577,-0.789760678067279,128.78265380859375,128.0,128,137,111,-0.9056060293940696,6.114615016523981,130.23321533203125,130.0,129,155,89,-2.203923155931353,20.143130010496506
China,People's_Daily,img_99.jpg,108.7470703125,117.5,9,241,0,-0.09835211619725748,-1.4592748505195652,131.89520263671875,130.0,128,195,120,4.645636653235499,29.5443076553277,130.9725341796875,130.0,129,185,64,-0.97375455572442,4.405305648010483
China,People's_Daily,img_64.jpg,126.9610595703125,126.0,228,255,0,-0.0610971195717922,-1.432637074862417,134.23626708984375,133.0,132,188,117,1.737994432707874,6.917178291997747,134.37548828125,133.0,126,186,69,0.08862785991576301,1.3642022663423656
China,People's_Daily,img_70.jpg,93.38580322265625,86.0,0,251,0,0.25206254247521204,-1.2563932191791325,135.315185546875,128.0,128,191,115,2.158388393553077,3.307224259451975,130.92791748046875,128.0,128,166,85,0.2122919823776472,1.056794159076528
China,People's_Daily,img_58.jpg,147.9261474609375,160.0,255,255,1,-0.20546570318134133,-1.3593331491489322,133.0947265625,130.0,128,196,104,3.494167306842385,12.464032049148903,129.5811767578125,128.0,128,197,85,1.4868155487459787,4.265494353684932
China,People's_Daily,img_59.jpg,121.39166259765625,125.0,128,253,8,0.17647428169041704,-0.5977020974485123,139.8441162109375,138.0,128,186,120,1.3859652490223044,1.8453246326201436,120.60894775390625,129.0,147,194,33,-1.3756816185257825,0.8226042226831249
China,People's_Daily,img_71.jpg,94.37200927734375,83.0,12,255,0,0.45228546386313806,-1.0476454341702868,130.81695556640625,130.0,128,175,109,2.7932138878668673,12.985243057017705,129.75347900390625,127.0,126,204,67,2.0064232871867764,7.947684570549685
China,People's_Daily,img_65.jpg,103.46990966796875,100.0,9,223,0,0.024953250278384277,-1.4292789354679167,128.7711181640625,128.0,128,154,114,0.7355401067353265,7.921855982911536,127.406005859375,128.0,122,162,90,-0.12105446217963645,5.489621858415127
China,People's_Daily,img_49.jpg,181.89398193359375,194.0,238,255,6,-0.7569962214716507,-0.09774091573782062,131.16375732421875,131.0,132,166,118,0.792232622081536,3.207131275010144,149.32659912109375,152.0,160,194,116,-0.3694878403773397,-0.46294871518942493
China,People's_Daily,img_61.jpg,95.599853515625,117.0,122,250,1,0.32469023369337885,-0.45255833043308025,127.377685546875,128.0,122,148,118,0.19587960681563052,-1.0727028080828775,113.365478515625,115.0,118,152,91,0.7783969364017681,1.5841718358573909
China,People's_Daily,img_75.jpg,122.1341552734375,130.0,147,251,1,-0.36555336218165474,-0.5062894458001508,126.42376708984375,128.0,132,147,101,-0.5322818955159971,-0.4158948451343152,122.03155517578125,128.0,135,185,79,-0.2920210300570862,-0.8084914631544691
China,People's_Daily,img_74.jpg,136.00830078125,139.0,136,255,1,-0.36858659305982266,-1.180328976817251,144.386474609375,131.0,129,197,119,1.1927472009208122,-0.2817018121923942,133.4486083984375,128.0,128,181,55,-0.3397855040400643,1.7623798131068202
China,People's_Daily,img_60.jpg,173.95855712890625,207.0,224,237,10,-0.5209568082615821,-1.295758287056756,128.8914794921875,129.0,129,143,124,1.566418337739206,7.7231005668387045,128.773681640625,127.0,125,149,122,0.6227448520792587,-0.9735047843188163
China,People's_Daily,img_48.jpg,144.34765625,154.0,255,255,1,-0.005633335977461084,-1.362949093772061,128.230712890625,128.0,128,145,120,2.08539575665156,27.671418381005175,128.2532958984375,128.0,128,144,117,-0.13334639044454463,2.5716017924314887
China,People's_Daily,img_89.jpg,128.43438720703125,143.0,217,252,0,-0.30668870914141766,-1.2783205573869216,132.92822265625,131.0,130,187,109,2.869472723742031,11.232939007936373,126.1064453125,130.0,134,188,54,-1.6205205845212411,3.8200651813982205
China,People's_Daily,img_76.jpg,129.4656982421875,128.0,135,251,0,-0.029176793965844543,0.33032647862222797,145.48016357421875,133.0,129,185,123,0.7182235349030139,-1.242363993755147,132.05523681640625,133.0,165,171,84,-0.033530325538561626,-1.4392279398124173
China,People's_Daily,img_62.jpg,124.58013916015625,126.0,27,255,0,-0.17859604062654513,-1.108601524834347,132.00762939453125,129.0,129,162,102,0.042138462757543155,0.1946307054857126,135.89178466796875,137.0,137,173,120,0.5400098034287719,0.37793799524258587
China,People's_Daily,img_63.jpg,85.8193359375,68.0,65,252,0,1.2685055989288376,0.9276440098031196,157.622802734375,171.0,184,190,110,-0.2812633583100192,-1.718474543082295,76.57843017578125,56.0,46,176,37,0.6840540722645239,-0.8501329235093249
China,People's_Daily,img_77.jpg,89.419921875,80.0,54,248,2,0.7091841768936404,-0.24058151233374847,137.08966064453125,137.0,130,156,115,0.0008169125039386572,-1.2277818579374085,130.287109375,131.0,133,145,89,-1.8705615575294758,8.646897928664195
China,People's_Daily,img_88.jpg,132.72735595703125,148.0,154,249,0,-0.8042867691819353,-0.2682103109375391,133.83367919921875,132.0,125,164,120,1.2251666751882384,1.3235994572836738,135.18792724609375,132.0,122,172,94,-0.1755875867125385,-1.0504793365474603
China,People's_Daily,img_91.jpg,134.15618896484375,136.0,93,255,1,0.11297736851835662,-0.8348134649426631,148.61419677734375,141.0,130,204,120,1.0509141016683707,-0.1909013117274756,125.03387451171875,133.0,143,186,42,-0.7963189307261624,0.018522576437741467
China,People's_Daily,img_85.jpg,68.88037109375,63.0,27,242,0,0.634897748453794,0.008870843940663953,128.86956787109375,128.0,128,150,115,1.9647218883558322,5.7882920241009135,130.75640869140625,129.0,125,187,93,2.5338211963656576,8.722135764345463
China,People's_Daily,img_52.jpg,153.549072265625,142.0,139,255,0,-0.18958966185758802,-0.9130781311149794,154.776123046875,141.0,130,206,113,0.5415105217717445,-1.3104790173341563,152.603515625,154.0,125,196,50,-0.4593420732519666,-0.27403587136121255
China,People's_Daily,img_46.jpg,99.85162353515625,83.0,27,240,0,0.41589932825774895,-1.1389233866319386,131.28314208984375,131.0,130,154,119,0.9387978593037158,4.135931447783235,136.72100830078125,138.0,123,160,113,-0.20230729339239722,-0.8390148063755078
China,People's_Daily,img_47.jpg,187.50469970703125,203.0,161,255,0,-1.2044650222246716,0.7538509810104137,143.139404296875,133.0,128,201,121,1.2727508145830209,0.24049870709975973,145.29693603515625,141.0,134,195,49,-0.9498144216740896,2.7318817568744116
China,People's_Daily,img_53.jpg,117.5604248046875,108.0,237,251,0,0.2323973655648248,-1.175718891320725,134.369873046875,133.0,130,196,115,3.5558342853617253,17.341810543450443,138.97564697265625,138.0,127,186,90,0.3470560109086093,-0.5355795752876462
China,People's_Daily,img_84.jpg,81.90423583984375,65.0,27,255,2,0.8315019661335799,-0.31362163628626494,130.307861328125,130.0,130,154,119,2.384552414353386,7.968580192261159,122.62518310546875,123.0,122,145,99,-0.33058924417489377,2.959742569288359
China,People's_Daily,img_90.jpg,182.033447265625,227.0,255,255,0,-1.1108282545701087,-0.3285281910214124,127.35162353515625,127.0,128,173,106,3.049145419572165,31.61868251075815,126.624267578125,128.0,128,214,70,0.8781405924874185,5.055368588616892
China,People's_Daily,img_86.jpg,125.01666259765625,122.0,97,225,0,-0.1903426030042925,-0.8332614276519958,133.0672607421875,131.0,130,176,114,1.26253318133288,2.1022889448065865,123.7545166015625,124.0,125,197,65,0.36132061745585015,0.3753585459353146
China,People's_Daily,img_92.jpg,111.08319091796875,100.0,5,255,0,0.18738430851486743,-1.124951619206686,141.0828857421875,131.0,128,196,112,1.1833532844036592,-0.01800528131076984,136.21246337890625,132.0,130,181,87,0.8521961133414285,0.6126682534481587
